VNET	NET	STA	SITE DESCRIPTION	LAT	LON	ELEV	START	END	STATUS	INSTALL	CERT
_US-TA	TA	U43A	Rector, AR, USA	36.37	-90.41	96.0	2011/07/21	2013/03/15	Ended	2011/07/20	2011/07/31
_US-TA	TA	U44A	Portageville, MO, USA	36.50	-89.69	89.0	2011/07/26	2013/05/01	Ended	2011/07/25	2011/07/31
_US-TA	TA	U44B	Burton Farm, Hornbeak, TN, USA	36.34	-89.35	136.0	2011/08/04	2013/03/09	Ended	2011/08/03	2011/08/11
_US-TA	TA	U45A	Rockin P Farm, Martin, TN, USA	36.35	-88.76	144.0	2011/08/08	2013/03/14	Ended	2011/08/07	2011/08/11
_US-TA	TA	U46A	Springville, TN, USA	36.36	-88.18	146.0	2011/11/20	2013/07/24	Ended	2011/11/19	2011/12/16
_US-TA	TA	U47A	Clarksville, TN, USA	36.44	-87.29	145.0	2011/12/03	2013/07/24	Ended	2011/12/02	2011/12/12
_US-TA	TA	U48A	Cassie Pea, Portland, TN, USA	36.51	-86.54	268.0	2011/12/10	2013/07/20	Ended	2011/12/09	2011/12/12
_US-TA	TA	U49A	Red Boiling Springs, TN, USA	36.51	-85.78	234.0	2012/05/22	2014/02/24	Ended	2012/05/21	2012/05/29
_US-TA	TA	U50A	Jamestown, TN, USA	36.42	-84.84	474.0	2012/05/28	2014/02/23	Ended	2012/05/27	2012/07/12
_US-TA	TA	U51A	La Follette, TN, USA	36.38	-84.02	472.0	2012/05/30	2014/02/27	Ended	2012/05/29	2012/07/12
_US-TA	TA	U52A	Thorn Hill, TN, USA	36.39	-83.37	510.0	2012/05/29	2014/02/25	Ended	2012/05/28	2012/07/12
_US-TA	TA	U53A	Fall Branch, TN, USA	36.36	-82.58	559.0	2012/05/27	2014/03/06	Ended	2012/05/20	2012/05/29
_US-TA	TA	U54A	Nelson&#x27;s Funny Farm, Mountain City, TN, USA	36.52	-81.82	837.0	2013/02/28	2015/04/13	Ended	2013/02/27	2013/03/11
_US-TA	TA	U55A	TA2, Sparta, NC, USA	36.50	-81.05	863.0	2013/02/21	2014/12/13	Ended	2013/02/20	2013/02/24
_US-TA	TA	U56A	King, NC, USA	36.35	-80.38	363.0	2013/04/24	2015/04/13	Ended	2013/04/23	2013/04/25
_US-TA	TA	U57A	Blanch, NC, USA	36.43	-79.34	178.0	2013/04/21	2015/03/31	Ended	2013/04/20	2013/04/25
_US-TA	TA	U58A	Oxford, NC, USA	36.39	-78.55	169.0	2013/03/21	2015/04/01	Ended	2013/03/20	2013/03/25
_US-TA	TA	U59A	Littleton, NC, USA	36.35	-77.79	99.0	2013/03/21	2015/02/02	Ended	2013/03/20	2013/03/25
_US-TA	TA	U60A	Pendleton, NC, USA	36.47	-77.16	8.0	2013/04/23	2015/04/17	Ended	2013/04/22	2013/04/25
_US-TA	TA	U61A	Possum Corner Farms, Belvidere, NC, USA	36.33	-76.45	4.0	2013/04/24	2015/04/18	Ended	2013/04/23	2013/04/25
_US-TA	TA	V03C	Hunter Liggett MR Jolon, CA, USA	36.02	-121.24	336.0	2005/02/23	2007/12/05	Ended	2005/02/22	2005/02/23
_US-TA	TA	V04C	Ramage Ranch, Paso Robles, CA, USA	35.64	-120.87	431.0	2004/06/07	2007/09/01	Ended	2004/06/06	2004/09/04
_US-TA	TA	V05C	Boulder Hill, Kettleman City, CA, USA	35.87	-119.90	118.0	2005/04/11	2007/12/07	Ended	2005/04/10	2005/04/13
_US-TA	TA	V11A	Goodsprings, NV, USA	35.84	-115.43	1117.0	2006/06/16	2008/10/13	Ended	2006/06/15	2006/06/18
_US-TA	TA	V12A	Nelson, NV, USA	35.73	-114.85	1098.0	2006/06/19	2008/10/16	Ended	2006/06/18	2006/06/21
_US-TA	TA	V13A	Grand Canyon West Ranch, Meadview, AZ, USA	35.85	-113.98	1402.0	2007/03/10	2008/10/17	Ended	2007/03/09	2007/04/23
_US-TA	TA	V14A	Boquillas Ranch, Navajo N., Peach Springs, AZ, USA	35.63	-113.11	1731.0	2007/03/09	2008/11/07	Ended	2007/03/08	2007/03/30
_US-TA	TA	V15A	Kaibab National Forest USFS, William, AZ, USA	35.82	-112.17	1891.0	2007/04/19	2008/11/21	Ended	2007/04/18	2007/04/23
_US-TA	TA	V17A	Tonalea, Kykotsmovi, AZ, USA	35.62	-110.79	1596.0	2008/02/14	2009/02/06	Ended	2008/02/13	2008/02/28
_US-TA	TA	V18A	Ganado, AZ, USA	35.71	-109.93	1977.0	2007/05/11	2009/02/07	Ended	2007/05/10	2007/05/29
_US-TA	TA	V19A	Window Rock, AZ, USA	35.71	-109.05	2082.0	2007/05/10	2009/02/21	Ended	2007/05/09	2007/05/29
_US-TA	TA	V20A	Brimhall, NM, USA	35.80	-108.47	1889.0	2008/02/16	2009/11/22	Ended	2008/02/15	2008/02/28
_US-TA	TA	V21A	Milan, NM, USA	35.81	-107.64	2046.0	2008/02/18	2009/11/22	Ended	2008/02/17	2008/02/28
_US-TA	TA	V22A	San Miguel Ranch, Cuba, NM, USA	35.91	-106.91	2164.0	2008/05/02	2010/04/04	Ended	2008/05/01	2008/05/11
_US-TA	TA	V23A	Ortiz Mt. (NFS), Santa Fe National Forest, NM, USA	35.75	-106.18	1991.0	2008/05/05	2010/04/08	Ended	2008/05/04	2008/05/11
_US-TA	TA	V24A	Rampart Ranch, Las Vegas, NM, USA	35.73	-105.27	2187.0	2008/06/03	2010/04/02	Ended	2008/06/02	2008/07/02
_US-TA	TA	V25A	Rancho No Tengo, Wagon Mound, NM, USA	35.84	-104.62	1861.0	2008/05/17	2010/04/10	Ended	2008/05/16	2008/05/26
_US-TA	TA	V26A	Tequesquite Ranch, Mosquero, NM, USA	35.80	-103.79	1362.0	2008/05/10	2010/04/20	Ended	2008/05/09	2008/05/14
_US-TA	TA	V27A	Dan Oppilter Farms, Dalhart, TX, USA	35.76	-102.84	1228.0	2009/04/14	2010/11/10	Ended	2009/04/13	2009/04/15
_US-TA	TA	V28A	Channing, TX, USA	35.75	-102.22	1163.0	2009/01/17	2010/11/10	Ended	2009/01/16	2009/01/21
_US-TA	TA	V29A	Stinnett, TX, USA	35.87	-101.52	953.0	2009/01/18	2010/11/11	Ended	2009/01/17	2009/01/21
_US-TA	TA	V30A	Spur Ranch, Miami, TX, USA	35.76	-100.69	931.0	2009/04/03	2011/02/16	Ended	2009/04/02	2009/04/05
_US-TA	TA	V31A	Spring Creek Lake, Blk. Kettle Nat Grslnd, OK, USA	35.77	-99.84	687.0	2009/04/08	2011/02/15	Ended	2009/04/07	2009/04/10
_US-TA	TA	V32A	Arapaho, OK, USA	35.72	-99.04	533.0	2009/10/29	2011/09/01	Ended	2009/10/28	2009/11/04
_US-TA	TA	V33A	Lossen Ranch, Watonga, OK, USA	35.82	-98.29	420.0	2009/10/31	2011/09/01	Ended	2009/10/30	2009/11/02
_US-TA	TA	V34A	Guthrie, OK, USA	35.83	-97.52	329.0	2009/10/31	2011/09/03	Ended	2009/10/30	2009/11/04
_US-TA	TA	V35A	Meyer Ranch, Chandler, OK, USA	35.76	-96.84	280.0	2010/03/13	2012/02/20	Ended	2010/03/12	2010/03/15
_US-TA	TA	V35K	Ketchikan, AK, USA	55.33	-131.62	64.0	2016/08/18	2019/10/16	Ended	2016/08/17	2016/08/21
_US-TA	TA	V36A	Jenks, OK, USA	35.79	-95.94	236.0	2010/06/10	2012/02/09	Ended	2010/06/09	2010/06/15
_US-TA	TA	V37A	Hulbert, OK, USA	35.88	-95.14	219.0	2010/06/11	2012/02/17	Ended	2010/06/10	2010/06/15
_US-TA	TA	V38A	Canehill, AR, USA	35.86	-94.41	372.0	2010/06/15	2012/02/17	Ended	2010/06/14	2010/06/15
_US-TA	TA	V39A	Pettigrew, AR, USA	35.84	-93.64	744.0	2011/01/29	2012/10/30	Ended	2011/01/28	2011/02/07
_US-TA	TA	V40A	Witts Springs, AR, USA	35.80	-92.82	570.0	2011/02/20	2012/11/05	Ended	2011/02/19	2011/03/13
_US-TA	TA	V41A	Mountainview, AR, USA	35.79	-92.16	413.0	2011/05/12	2013/02/17	Ended	2011/05/11	2011/05/22
_US-TA	TA	V42A	Cord, AR, USA	35.81	-91.39	134.0	2011/05/13	2013/02/15	Ended	2011/05/12	2011/05/22
_US-TA	TA	V43A	Jonesboro, AR, USA	35.79	-90.54	74.0	2011/07/20	2013/03/12	Ended	2011/07/19	2011/07/31
_US-TA	TA	V44A	Blytheville, AR, USA	35.83	-89.90	78.0	2011/05/14	2013/03/11	Ended	2011/05/13	2011/05/22
_US-TA	TA	V45A	Humboldt, TN, USA	35.74	-88.96	126.0	2011/05/15	2013/03/16	Ended	2011/05/14	2011/05/22
_US-TA	TA	V46A	Holladay, TN, USA	35.80	-88.12	162.0	2012/01/13	2013/07/28	Ended	2012/01/12	2012/01/17
_US-TA	TA	V47A	Nunnelly, TN, USA	35.83	-87.52	240.0	2012/01/12	2013/07/28	Ended	2012/01/11	2012/01/17
_US-TA	TA	V48A	Smith Brothers Farm, Spring Hill, TN, USA	35.74	-86.82	278.0	2011/12/11	2013/12/16	Ended	2011/12/10	2011/12/12
_US-TA	TA	V49A	McMinnville, TN, USA	35.77	-85.90	329.0	2012/05/06	2014/02/24	Ended	2012/05/05	2012/05/10
_US-TA	TA	V50A	Pikevile, TN, USA	35.67	-85.10	287.0	2012/05/07	2014/02/22	Ended	2012/05/06	2012/05/10
_US-TA	TA	V51A	Loudon, TN, USA	35.80	-84.35	243.0	2012/05/08	2014/03/10	Ended	2012/05/07	2012/05/10
_US-TA	TA	V52A	Sevierville, TN, USA	35.84	-83.60	328.0	2012/05/14	2014/03/08	Ended	2012/05/13	2012/05/14
_US-TA	TA	V53A	Sandy Mush, NC, USA	35.67	-82.81	681.0	2012/05/20	2014/03/14	Ended	2012/05/19	2012/05/29
_US-TA	TA	V54A	Nebo, NC, USA	35.78	-81.95	448.0	2013/02/18	2014/12/15	Ended	2013/02/17	2013/02/24
_US-TA	TA	V55A	Morning Dew, Taylorsville, NC, USA	35.85	-81.21	313.0	2013/02/17	2014/12/19	Ended	2013/02/16	2013/02/24
_US-TA	TA	V56A	Mocksville, NC, USA	35.81	-80.50	237.0	2013/03/24	2015/04/03	Ended	2013/03/23	2013/03/25
_US-TA	TA	V57A	Coltrane Farms, NC, USA	35.89	-79.78	223.0	2013/03/13	2015/04/03	Ended	2013/03/12	2013/03/14
_US-TA	TA	V58A	Windy Hill, Pittsboro, NC, USA	35.79	-79.11	127.0	2013/04/22	2015/02/05	Ended	2013/04/21	2013/04/25
_US-TA	TA	V59A	Middlesex, NC, USA	35.76	-78.24	58.0	2013/03/12	2015/04/01	Ended	2013/03/11	2013/03/14
_US-TA	TA	V60A	Jim Taylor Road, Stokes, NC, USA	35.77	-77.26	8.0	2013/04/06	2015/04/05	Ended	2013/04/05	2013/04/07
_US-TA	TA	V61A	Roper, NC, USA	35.79	-76.58	4.0	2013/03/11	2015/02/02	Ended	2013/03/10	2013/03/14
_US-TA	TA	V62A	Hyde County Airport, Englehard, NC, USA	35.56	-75.96	-3.0	2013/04/25	2015/04/19	Ended	2013/04/24	2013/04/25
_US-TA	TA	W12A	Cal Nev Ari, NV, USA	35.30	-114.87	774.5	2006/03/25	2008/10/14	Ended	2006/03/24	2006/03/29
_US-TA	TA	W13A	Hualapai Mountain Park, Kingman, AZ, USA	35.10	-113.89	1988.2	2006/03/27	2008/11/30	Ended	2006/03/08	2006/03/29
_US-TA	TA	W14A	Seligman, AZ, USA	35.21	-113.08	1756.3	2006/03/10	2008/10/20	Ended	2006/03/09	2006/03/13
_US-TA	TA	W15A	Williams, AZ, USA	35.18	-112.27	2034.2	2006/03/11	2008/11/08	Ended	2006/03/10	2006/03/13
_US-TA	TA	W16A	Flagstaff, AZ, USA	35.10	-111.53	2192.0	2007/04/27	2008/11/21	Ended	2007/04/26	2007/05/10
_US-TA	TA	W17A	Winslow, AZ, USA	35.08	-110.71	1461.0	2007/04/28	2009/02/04	Ended	2007/04/27	2007/05/10
_US-TA	TA	W18A	Petrified Forest, AZ, USA	35.12	-109.74	1750.0	2007/05/01	2018/09/07	Ended	2007/04/30	2007/05/10
_US-TA	TA	W19A	Sanders, AZ, USA	35.11	-109.39	1785.0	2007/04/29	2009/02/02	Ended	2007/04/28	2007/05/10
_US-TA	TA	W20A	Ramah, NM, USA	35.13	-108.50	2110.0	2008/01/13	2009/11/24	Ended	2008/01/12	2008/01/27
_US-TA	TA	W21A	San Fidel, NM, USA	35.12	-107.65	1966.0	2008/01/12	2009/11/21	Ended	2008/01/11	2008/01/27
_US-TA	TA	W22A	Albuquerque, NM, USA	35.07	-106.87	1813.0	2008/01/09	2009/11/23	Ended	2008/01/08	2008/01/27
_US-TA	TA	W23A	Werner Place, Edgewood, NM, USA	35.16	-106.15	2020.0	2008/04/20	2010/03/14	Ended	2008/04/19	2008/04/27
_US-TA	TA	W24A	Lazy 6 Ranch, Villanueva, NM, USA	35.21	-105.41	1902.0	2008/05/03	2010/04/05	Ended	2008/05/02	2008/05/11
_US-TA	TA	W25A	X Bar L Ranch, Newkirk, NM, USA	35.22	-104.46	1446.0	2008/04/24	2010/04/07	Ended	2008/04/23	2008/04/27
_US-TA	TA	W26A	Owens Ranch, Tucumcari, NM, USA	35.09	-103.77	1314.0	2008/05/08	2010/04/09	Ended	2008/05/07	2008/05/14
_US-TA	TA	W27A	Bowe Ranch, Endee, NM, USA	35.06	-103.06	1233.0	2008/05/09	2010/03/17	Ended	2008/05/08	2008/05/14
_US-TA	TA	W28A	Vega, TX, USA	35.26	-102.21	1156.0	2009/01/20	2010/11/14	Ended	2009/01/19	2009/01/21
_US-TA	TA	W29A	Amraillo, TX, USA	35.12	-101.65	1072.0	2009/01/21	2010/11/14	Ended	2009/01/20	2009/02/01
_US-TA	TA	W30A	Crockett Farms Inc., McLean, TX, USA	35.18	-100.58	870.0	2009/03/25	2011/02/15	Ended	2009/03/24	2009/03/27
_US-TA	TA	W31A	Holland Ranch, Erick, OK, USA	35.19	-99.94	644.0	2009/03/22	2011/02/14	Ended	2009/03/21	2009/03/27
_US-TA	TA	W32A	Sentinel, OK, USA	35.12	-99.25	494.0	2009/10/28	2011/09/04	Ended	2009/10/27	2009/11/04
_US-TA	TA	W33A	Caddo, Fort Cobb, OK, USA	35.15	-98.47	414.0	2009/10/27	2011/09/04	Ended	2009/10/26	2009/11/04
_US-TA	TA	W34A	Bridge Creek, Tuttle, OK, USA	35.24	-97.77	428.0	2009/10/26	2011/09/06	Ended	2009/10/25	2009/11/04
_US-TA	TA	W35A	Tecumseh, OK, USA	35.15	-96.87	322.0	2010/04/15	2012/02/01	Ended	2010/04/14	2010/04/18
_US-TA	TA	W36A	Wetumka, OK, USA	35.14	-96.23	251.0	2010/04/13	2012/02/01	Ended	2010/04/12	2010/04/14
_US-TA	TA	W37A	Quinton, OK, USA	35.14	-95.43	281.0	2010/04/23	2010/11/26	Ended	2010/04/22	2010/04/27
_US-TA	TA	W37B	Quinton, OK, USA	35.14	-95.43	279.0	2011/01/28	2012/02/05	Ended	2011/01/27	2011/02/07
_US-TA	TA	W38A	Poteau, OK, USA	35.07	-94.52	169.0	2010/04/22	2012/02/29	Ended	2010/04/21	2010/04/22
_US-TA	TA	W39A	Magazine, AR, USA	35.20	-93.78	162.0	2011/01/29	2012/12/15	Ended	2011/01/28	2011/02/07
_US-TA	TA	W40A	Ferguson Farm, Pottsville, AR, USA	35.19	-93.07	108.0	2011/01/25	2012/11/06	Ended	2011/01/24	2011/01/30
_US-TA	TA	W41A	Tony Mavity, Velonia, AR, USA	35.17	-92.25	95.0	2011/04/06	2011/08/06	Ended	2011/04/05	2011/04/08
_US-TA	TA	W41B	Gary Mavity, Velonia, AR, USA	35.17	-92.25	95.0	2011/04/07	2012/12/15	Ended	2011/04/06	2011/04/08
_US-TA	TA	W42A	Bald Knob, AR, USA	35.27	-91.52	71.0	2011/07/29	2013/03/07	Ended	2011/07/28	2011/07/31
_US-TA	TA	W43A	Forest City, AR, USA	35.09	-90.71	70.0	2011/07/30	2013/02/14	Ended	2011/07/29	2011/07/31
_US-TA	TA	W44A	Shelby Farms Park, Memphis, TN, USA	35.14	-89.82	101.0	2011/05/12	2013/03/13	Ended	2011/05/11	2011/05/15
_US-TA	TA	W45A	Hickory Valley, TN, USA	35.16	-89.19	187.0	2011/05/17	2013/03/07	Ended	2011/05/16	2011/05/22
_US-TA	TA	W46A	Michie, TN, USA	35.13	-88.38	145.0	2012/01/14	2013/08/02	Ended	2012/01/13	2012/01/26
_US-TA	TA	W47A	Westpoint, TN, USA	35.25	-87.59	293.0	2012/01/23	2013/07/29	Ended	2012/01/22	2012/01/26
_US-TA	TA	W48A	Pulaski, TN, USA	35.14	-86.93	260.0	2012/01/15	2013/07/26	Ended	2012/01/14	2012/01/17
_US-TA	TA	W49A	Belvidere, TN, USA	35.12	-86.26	251.0	2012/04/18	2014/02/24	Ended	2012/04/17	2012/05/14
_US-TA	TA	W50A	Signal Mountain, TN, USA	35.20	-85.31	587.0	2012/04/17	2014/03/09	Ended	2012/04/16	2012/05/14
_US-TA	TA	W51A	Cleveland, TN, USA	35.16	-84.76	260.0	2012/06/13	2014/02/22	Ended	2012/06/12	2012/07/16
_US-TA	TA	W52A	Murphy, NC, USA	35.09	-83.93	519.0	2012/04/15	2014/03/11	Ended	2012/04/14	2012/04/26
_US-TA	TA	W53A	Cullowhee, NC, USA	35.17	-83.16	1180.0	2012/04/14	2014/03/02	Ended	2012/04/13	2012/04/16
_US-TA	TA	W54A	Cherokee Point, Campobello, SC, USA	35.09	-82.19	272.0	2013/02/15	2014/12/17	Ended	2013/02/14	2013/02/20
_US-TA	TA	W56A	Indian Trail, NC, USA	35.13	-80.58	177.0	2013/03/08	2015/04/02	Ended	2013/03/07	2013/03/11
_US-TA	TA	W57A	Gilead, NC, USA	35.15	-79.99	85.0	2013/03/08	2015/01/30	Ended	2013/03/07	2013/03/11
_US-TA	TA	W58A	Raeford, NC, USA	35.02	-79.23	84.0	2013/03/23	2015/02/26	Ended	2013/03/22	2013/03/25
_US-TA	TA	W59A	Clinton, NC, USA	35.17	-78.44	60.0	2013/03/09	2015/02/21	Ended	2013/03/08	2013/03/11
_US-TA	TA	W60A	Pink Hill, NC, USA	35.05	-77.71	30.0	2013/03/09	2015/02/20	Ended	2013/03/08	2013/03/11
_US-TA	TA	W61A	Ground Anchor Farm, New Bern, NC, USA	35.18	-76.99	6.0	2013/04/07	2015/03/04	Ended	2013/04/06	2013/04/14
_US-TA	TA	WHTX	Lake Whitney, Meridian, TX, USA	31.99	-97.46	190.0	2009/02/11	2018/08/15	Ended	2009/02/10	2009/02/18
_US-TA	TA	X13A	Yucca, AZ, USA	34.59	-113.83	889.4	2006/03/14	2008/10/18	Ended	2006/03/13	2006/03/29
_US-TA	TA	X14A	Yava, AZ, USA	34.47	-112.89	1077.5	2006/03/12	2008/11/06	Ended	2006/03/11	2006/03/13
_US-TA	TA	X15A	Humboldt, AZ, USA	34.49	-112.24	1331.8	2006/03/22	2008/11/06	Ended	2006/03/21	2006/03/29
_US-TA	TA	X16A	Lo Mia Camp, Pine, AZ, USA	34.42	-111.44	1759.4	2007/03/30	2008/11/30	Ended	2007/03/29	2007/03/30
_US-TA	TA	X17A	Forest Lakes, AZ, USA	34.34	-110.81	2280.0	2007/04/13	2009/02/20	Ended	2007/04/12	2007/04/23
_US-TA	TA	X18A	Snowflake, AZ, USA	34.53	-109.95	1751.0	2007/04/12	2008/11/30	Ended	2007/04/11	2007/04/23
_US-TA	TA	X19A	St. Johns, AZ, USA	34.43	-109.29	1861.0	2007/04/10	2009/02/03	Ended	2007/04/09	2007/04/23
_US-TA	TA	X20A	Quemado, NM, USA	34.54	-108.50	2057.0	2008/02/06	2009/11/24	Ended	2008/02/04	2008/02/28
_US-TA	TA	X21A	Alamocita Creek, Datil, NM, USA	34.45	-107.79	2141.0	2008/02/09	2009/12/03	Ended	2008/02/08	2008/02/28
_US-TA	TA	X22A	Bernardo, NM, USA	34.51	-107.01	1604.0	2008/01/10	2009/12/02	Ended	2008/01/09	2008/01/27
_US-TA	TA	X23A	Hourglass Bar Ranch, Mountainair, NM, USA	34.58	-106.19	1948.0	2008/04/26	2010/03/13	Ended	2008/04/18	2008/04/27
_US-TA	TA	X24A	Lazy VL Ranch, Encino, NM, USA	34.56	-105.43	1917.0	2008/04/25	2010/03/13	Ended	2008/04/24	2008/04/27
_US-TA	TA	X25A	Clemmons Ranch, Yeso, NM, USA	34.53	-104.66	1494.0	2008/04/27	2010/03/20	Ended	2008/04/26	2008/04/30
_US-TA	TA	X26A	CR and CF Franklin Farms, Melrose, NM, USA	34.55	-103.81	1393.0	2008/04/29	2010/03/19	Ended	2008/04/28	2008/04/30
_US-TA	TA	X27A	F and S Farms, Texico, NM, USA	34.65	-103.10	1304.0	2008/04/28	2010/03/16	Ended	2008/04/27	2008/04/30
_US-TA	TA	X28A	Dimmitt, TX, USA	34.52	-102.20	1160.0	2009/01/22	2010/11/15	Ended	2009/01/21	2009/02/01
_US-TA	TA	X29A	Tulia, TX, USA	34.45	-101.70	1039.0	2009/01/23	2010/11/15	Ended	2009/01/22	2009/02/01
_US-TA	TA	X30A	Coker Ranch, Turkey, TX, USA	34.45	-100.87	698.0	2009/03/12	2011/02/11	Ended	2009/03/11	2009/03/17
_US-TA	TA	X31A	McDonald Ranch, Hollis, OK, USA	34.63	-99.98	514.0	2009/03/19	2011/02/14	Ended	2009/03/18	2009/03/22
_US-TA	TA	X32A	Elmer, OK, USA	34.42	-99.29	401.0	2009/10/25	2011/09/07	Ended	2009/10/24	2009/11/04
_US-TA	TA	X33A	Lawton, OK, USA	34.54	-98.50	346.0	2009/10/24	2011/09/04	Ended	2009/10/23	2009/11/04
_US-TA	TA	X34A	Smith Ranch, Marlow, OK, USA	34.60	-97.83	364.0	2009/11/05	2011/09/05	Ended	2009/11/04	2009/11/22
_US-TA	TA	X35A	Drake, OK, USA	34.40	-96.97	300.0	2010/04/18	2012/02/02	Ended	2010/04/17	2010/04/22
_US-TA	TA	X36A	Centrahoma, OK, USA	34.57	-96.35	211.0	2010/04/20	2012/02/02	Ended	2010/04/19	2010/04/22
_US-TA	TA	X37A	Clayton, OK, USA	34.59	-95.37	207.0	2010/04/21	2012/02/27	Ended	2010/04/20	2010/04/22
_US-TA	TA	X38A	Whitesboro, OK, USA	34.67	-94.83	234.0	2010/06/09	2012/02/06	Ended	2010/06/08	2010/06/15
_US-TA	TA	X39A	Fountain Ranch, Mena, AR, USA	34.51	-94.11	326.0	2011/01/29	2012/11/07	Ended	2011/01/28	2011/01/30
_US-TA	TA	X40A	Basin Creek Farm, Marlvern, AR, USA	34.49	-92.83	158.0	2011/01/26	2012/12/15	Ended	2011/01/25	2011/01/30
_US-TA	TA	X41A	Kaden, Bauxite, AR, USA	34.49	-92.51	102.0	2011/05/07	2013/02/16	Ended	2011/05/06	2011/05/08
_US-TA	TA	X42A	Stuttgart, AR, USA	34.55	-91.63	62.0	2011/07/28	2013/02/16	Ended	2011/07/27	2011/07/31
_US-TA	TA	X43A	Marvell, AR, USA	34.52	-90.88	53.0	2011/05/18	2012/12/15	Ended	2011/05/17	2011/05/22
_US-TA	TA	X44A	Crenshaw, MS, USA	34.50	-90.15	109.0	2011/05/10	2013/02/08	Ended	2011/05/09	2011/05/11
_US-TA	TA	X45A	UM Field Station, Abbeville, MS, USA	34.42	-89.39	142.0	2011/05/16	2013/02/07	Ended	2011/05/15	2011/05/22
_US-TA	TA	X46A	Booneville, MS, USA	34.56	-88.58	150.0	2011/12/08	2013/08/03	Ended	2011/12/07	2011/12/12
_US-TA	TA	X47A	Russelville, AL, USA	34.52	-87.86	212.0	2011/12/10	2013/07/29	Ended	2011/12/09	2011/12/12
_US-TA	TA	X48A	Hartselle, AL, USA	34.45	-87.05	180.0	2011/12/14	2013/12/16	Ended	2011/12/13	2011/12/16
_US-TA	TA	X49A	Woodville, AL, USA	34.51	-86.33	182.0	2011/12/11	2013/07/26	Ended	2011/12/10	2011/12/12
_US-TA	TA	X50A	Fort Payne, AL, USA	34.46	-85.65	489.0	2011/12/16	2012/04/04	Ended	2011/12/15	2011/12/20
_US-TA	TA	X50B	Fort Payne, AL, USA	34.46	-85.65	494.0	2012/04/04	2013/08/04	Ended	2012/04/03	2012/04/09
_US-TA	TA	X51A	Calhoun, GA, USA	34.57	-84.86	214.0	2012/04/05	2014/04/12	Ended	2012/04/04	2012/04/09
_US-TA	TA	X52A	Dahlonega, GA, USA	34.60	-83.89	481.0	2012/04/06	2014/02/19	Ended	2012/04/05	2012/04/09
_US-TA	TA	X53A	Estanollee, GA, USA	34.50	-83.30	240.0	2012/04/11	2014/04/13	Ended	2012/04/10	2012/05/10
_US-TA	TA	X54A	Belton, SC, USA	34.55	-82.37	213.0	2013/02/14	2014/12/17	Ended	2013/02/13	2013/02/20
_US-TA	TA	X55A	Gracelyn &#x26; Ava, Whitmire, SC, USA	34.47	-81.63	153.0	2013/02/06	2014/12/19	Ended	2013/02/05	2013/02/09
_US-TA	TA	X56A	White Oak, SC, USA	34.49	-81.03	112.0	2013/02/04	2015/01/19	Ended	2013/02/03	2013/02/09
_US-TA	TA	X57A	Johnson Farm, Hartsville, SC, USA	34.46	-80.09	133.0	2013/02/09	2015/02/25	Ended	2013/02/08	2013/02/15
_US-TA	TA	X58A	Rowland, NC, USA	34.55	-79.34	45.0	2013/02/08	2015/01/26	Ended	2013/02/07	2013/02/11
_US-TA	TA	X59A	McDuffie Farm, Elizabethtown, NC, USA	34.57	-78.60	29.0	2013/02/10	2015/02/27	Ended	2013/02/09	2013/02/15
_US-TA	TA	X60A	Albert Glenn Thornton, NC, USA	34.58	-77.98	12.0	2013/03/10	2015/04/04	Ended	2013/03/09	2013/03/11
_US-TA	TA	Y12C	Blythe, CA, USA	33.75	-114.52	196.0	2004/11/17	2014/07/18	Ended	2004/10/07	2004/11/17
_US-TA	TA	Y13A	Salome, AZ, USA	33.81	-113.83	356.9	2006/03/16	2008/10/21	Ended	2006/03/15	2006/03/29
_US-TA	TA	Y14A	Wickenburg, AZ, USA	33.94	-113.00	730.7	2006/03/14	2008/11/30	Ended	2006/03/13	2006/03/26
_US-TA	TA	Y15A	Casa Rosa Ranch, Morristown, AZ, USA	33.95	-112.33	572.0	2007/03/20	2008/12/02	Ended	2007/03/19	2007/03/30
_US-TA	TA	Y16A	Circle Bar Ranch, Sunflower, AZ, USA	33.88	-111.48	1068.0	2007/03/21	2008/12/02	Ended	2007/03/20	2007/03/30
_US-TA	TA	Y17A	Roosevelt, AZ, USA	33.70	-110.84	866.0	2007/04/17	2009/01/22	Ended	2007/04/16	2007/04/23
_US-TA	TA	Y18A	Canyon Day Junior High, Whiteriver, AZ, USA	33.78	-110.03	1512.0	2007/04/11	2009/02/05	Ended	2007/04/10	2007/04/23
_US-TA	TA	Y19A	Nutrioso, AZ, USA	33.96	-109.25	2448.0	2007/04/04	2009/02/21	Ended	2007/04/03	2007/04/19
_US-TA	TA	Y20A	Horse Springs, Datil, NM, USA	33.91	-108.38	2177.0	2008/02/10	2009/12/06	Ended	2008/02/09	2008/02/28
_US-TA	TA	Y21A	Point of Rocks Canyon, Magdalena, NM, USA	34.01	-107.67	2168.0	2008/02/08	2009/12/05	Ended	2008/01/30	2008/02/28
_US-TA	TA	Y22A	Socorro, NM, USA	33.94	-106.97	1674.0	2008/04/09	2009/12/21	Ended	2008/04/08	2008/04/30
_US-TA	TA	Y22C	IRIS PASSCAL Instrument Center, Socorro, NM, USA	34.07	-106.92	1436.0	2004/05/10	2007/09/28	Ended	2004/05/06	2004/05/11
